     4.67308     0.59802478    
     4.67658     0.59370004    
     4.68008     0.58939733    
     4.68358     0.58511638    
     4.68708     0.58085693    
     4.69058     0.57661870    
     4.69408     0.57240142    
     4.69758     0.56820483    
     4.70108     0.56402867    
     4.70458     0.55987268    
     4.70808     0.55573660    
     4.71158     0.55162018    
     4.71508     0.54752316    
     4.71858     0.54344530    
     4.72208     0.53938634    
     4.72558     0.53534606    
     4.72908     0.53132419    
     4.73258     0.52732051    
     4.73608     0.52333478    
     4.73958     0.51936676    
     4.74308     0.51541623    
     4.74658     0.51148296    
     4.75008     0.50756672    
     4.75358     0.50366729    
     4.75708     0.49978445    
     4.76058     0.49591798    
     4.76408     0.49206766    
     4.76758     0.48823329    
     4.77108     0.48441465    
     4.77458     0.48061153    
     4.77808     0.47682374    
     4.78158     0.47305106    
     4.78508     0.46929330    
     4.78858     0.46555026    
     4.79208     0.46182174    
     4.79558     0.45810756    
     4.79908     0.45440751    
     4.80258     0.45072141    
     4.80608     0.44704907    
     4.80958     0.44339031    
     4.81308     0.43974495    
     4.81658     0.43611280    
     4.82008     0.43249368    
     4.82358     0.42888742    
     4.82708     0.42529385    
     4.83058     0.42171278    
     4.83408     0.41814404    
     4.83758     0.41458746    
     4.84108     0.41104288    
     4.84458     0.40751013    
     4.84808     0.40398903    
     4.85158     0.40047943    
     4.85508     0.39698115    
     4.85858     0.39349404    
     4.86208     0.39001794    
     4.86558     0.38655267    
     4.86908     0.38309810    
     4.87258     0.37965405    
     4.87608     0.37622038    
     4.87958     0.37279691    
     4.88308     0.36938352    
     4.88658     0.36598003    
     4.89008     0.36258630    
     4.89358     0.35920217    
     4.89708     0.35582750    
     4.90058     0.35246215    
     4.90408     0.34910595    
     4.90758     0.34575877    
     4.91108     0.34242046    
     4.91458     0.33909087    
     4.91808     0.33576987    
     4.92158     0.33245731    
     4.92508     0.32915305    
     4.92858     0.32585694    
     4.93208     0.32256886    
     4.93558     0.31928866    
     4.93908     0.31601621    
     4.94258     0.31275136    
     4.94608     0.30949399    
     4.94958     0.30624396    
     4.95308     0.30300113    
     4.95658     0.29976537    
     4.96008     0.29653655    
     4.96358     0.29331454    
     4.96708     0.29009920    
     4.97058     0.28689041    
     4.97408     0.28368805    
     4.97758     0.28049197    
     4.98108     0.27730205    
     4.98458     0.27411817    
     4.98808     0.27094020    
